,01:30:59,26.6,576,775,7393,799,1599,19979,2247,9481,14167,3868,13346,7918,124,1328,1696,2895,2553,4781,7948,4156,3020,3659,5244,7331,0,94,258,4607,684,746,1581,1881,1059,3098,2638,5437,391,617,2118,1128,1646,3699,11557,10129,15813,3584,6081,5335,16,119,38,2580,1067,902,1854,1323,2423,4602,3132,1945,20,0,0,41,39,7,26,52,110,225,289,789,0,0,206,171,323,326,831,742,1736,1521,3184,3054,8581,7757,16127,12341,27017,24965,53373,46680,74253,66175,84218,81222
,01:31:15,26.6,617,760,7659,836,1651,19665,2246,9529,13916,3953,13259,7804,164,1359,1728,2872,2632,4749,8025,4223,3070,3746,5327,7304,20,95,302,4670,661,748,1606,1853,1016,3116,2540,5544,409,543,2117,1187,1622,3721,11439,10401,15600,3607,5890,5255,59,119,74,2573,1029,936,1804,1339,2419,4646,3045,1942,54,6,12,13,23,42,73,78,141,205,288,824,8,0,176,194,328,335,862,757,1802,1481,3207,3056,8469,7823,15791,12457,27224,24709,53405,47124,73717,66478,82848,81928
,01:31:31,26.6,601,793,7667,820,1577,19781,2264,9531,14060,3892,13312,7892,142,1388,1703,2847,2660,4874,7939,4259,3070,3771,5376,7111,22,62,267,4591,692,755,1598,1941,1075,3069,2502,5676,382,547,2139,1173,1673,3731,11572,10459,15706,3562,6058,5428,57,123,48,2559,1044,969,1836,1307,2376,4637,3025,1931,0,0,0,2,0,87,55,79,146,203,290,752,1,34,169,165,350,311,797,744,1727,1561,3243,3001,8408,7748,16007,12503,26500,24867,52876,46911,73645,65255,83451,80382
,01:31:47,26.6,547,807,7690,859,1598,20020,2273,9488,13808,3907,13769,7964,123,1352,1752,2909,2658,4880,7791,4168,3139,3666,5327,7329,20,89,258,4649,702,741,1583,1878,1024,3247,2547,5635,378,585,2149,1154,1710,3697,11772,10255,15815,3600,5918,5543,12,70,52,2630,1087,955,1789,1324,2398,4620,3107,1972,6,30,19,10,1,26,53,121,172,244,253,768,0,21,171,212,312,345,865,725,1693,1507,3241,3004,8296,7835,15677,12560,26742,24965,51563,48314,74722,65526,84614,82029
,01:32:03,26.6,575,789,7565,845,1613,20330,2275,9557,13948,3937,13816,7926,187,1359,1745,2980,2688,4921,8018,4265,3152,3747,5479,7369,27,104,293,4591,704,767,1587,1891,1072,3150,2600,5572,373,611,2175,1192,1664,3670,11554,10231,15883,3547,6094,5458,29,93,26,2654,1045,941,1825,1279,2410,4567,3114,1886,7,0,0,11,13,61,63,71,118,258,281,858,20,35,151,158,367,323,841,710,1729,1497,3248,2968,8361,7809,16088,12610,27122,24963,52503,48212,73617,65913,83046,80951
,01:32:19,26.7,561,803,7820,834,1706,20051,2304,9724,14032,4001,13802,8075,143,1371,1767,2847,2724,4778,7915,4274,3180,3785,5346,7478,12,87,292,4692,692,772,1640,1899,1095,3188,2504,5647,376,608,2085,1204,1724,3751,11687,10470,15729,3570,6075,5631,0,105,36,2605,1066,990,1808,1339,2442,4683,3092,1981,13,0,33,24,12,10,44,51,117,196,279,751,0,0,167,190,328,313,885,735,1736,1536,3208,2996,8413,7779,16013,12493,27068,25025,51311,48094,74980,65749,82724,82350
,01:32:35,26.7,493,831,7916,829,1607,20122,2285,9912,14647,3948,14095,8014,163,1393,1749,2984,2725,4869,8007,4166,3111,3726,5621,7419,0,55,303,4723,685,773,1626,1912,1049,3205,2567,5623,402,601,2207,1176,1757,3810,11441,10517,16096,3557,5997,5584,41,99,20,2613,1075,945,1818,1270,2481,4687,3102,1933,8,7,0,0,0,9,80,70,136,231,312,791,25,15,207,190,331,306,855,781,1762,1497,3197,3043,8321,7783,16101,12703,27237,24642,52993,47311,74998,66257,82508,82114
,01:32:51,26.7,522,770,7656,819,1611,20241,2267,9595,15167,3951,14192,7957,150,1393,1719,2957,2732,4898,7922,4251,3171,3765,5401,7366,16,70,278,4596,709,787,1616,1961,1044,3249,2546,5548,382,569,2198,1220,1744,3774,11760,10448,15964,3677,6007,5678,68,117,26,2644,1048,957,1894,1309,2433,4726,3162,1970,37,38,20,29,36,57,61,84,115,239,250,828,2,0,146,166,295,290,878,749,1727,1518,3224,3031,8341,7760,15986,12640,27281,24759,53571,47663,74440,65300,84469,82280
,01:33:07,26.7,522,751,7821,846,1629,20249,2328,9852,15072,3885,14240,7913,161,1361,1708,2841,2771,4816,7949,4232,3123,3861,5531,7356,29,98,267,4679,691,777,1670,1907,1076,3208,2583,5602,363,597,2177,1203,1718,3796,11682,10375,16217,3621,6206,5575,40,99,55,2572,1110,985,1847,1330,2457,4661,3218,1945,16,0,26,13,20,59,92,68,120,229,265,761,28,10,190,160,338,325,873,702,1727,1539,3231,3079,8251,7806,16200,12724,26913,24756,52839,46942,76628,66607,83364,82114
,01:33:23,26.7,504,798,7867,839,1644,20682,2338,9788,15368,3961,14158,7923,158,1415,1808,2967,2753,4843,8093,4313,3219,3763,5482,7472,0,45,312,4740,688,767,1585,1893,1081,3258,2604,5720,386,590,2190,1231,1666,3825,11787,10422,16098,3624,6108,5550,47,126,18,2622,1077,953,1812,1305,2481,4663,3132,1991,0,0,39,0,38,46,77,110,112,178,229,777,0,6,201,160,350,355,862,787,1704,1518,3208,3035,8341,7888,15920,12685,27257,24894,52889,47334,73599,66655,84298,81641
,01:33:39,26.7,560,799,7753,850,1648,20179,2267,9760,15197,3950,14089,8178,166,1370,1729,2957,2718,4906,8017,4292,3234,3845,5431,7507,22,70,297,4629,688,774,1640,1931,1022,3229,2576,5670,390,606,2145,1186,1697,3788,11691,10776,16173,3574,6127,5472,45,89,25,2603,1083,940,1848,1280,2438,4720,3155,1981,0,5,6,18,45,46,55,114,105,202,282,797,0,0,131,153,370,351,876,760,1780,1483,3268,3072,8366,7873,16099,12786,26699,24803,52702,46816,74829,64818,84524,80687
,01:33:55,26.7,591,774,7724,843,1638,20292,2307,9912,14917,3883,14037,8051,183,1424,1777,2980,2675,5008,8147,4291,3167,3813,5636,7450,14,50,296,4721,719,764,1652,1991,1054,3216,2616,5641,406,616,2203,1254,1716,3937,12056,10508,15878,3717,6065,5494,38,95,29,2644,1059,979,1803,1322,2470,4685,3155,1946,0,7,10,17,2,64,90,94,161,243,309,810,27,27,144,176,370,320,860,738,1675,1500,3226,3024,8341,7884,15950,12680,27210,25048,52885,47235,74393,65514,84353,82349
,01:34:11,26.7,552,790,7940,866,1667,20606,2310,9785,15132,4083,14283,7852,175,1405,1803,2872,2726,4953,8032,4291,3212,3844,5505,7257,0,76,312,4785,732,746,1624,1968,1069,3225,2627,5631,432,568,2244,1182,1728,3857,11916,10348,16304,3675,6077,5510,36,83,35,2700,1023,988,1833,1295,2493,4751,3179,1936,25,12,11,39,42,30,69,78,146,222,308,789,11,4,174,159,342,336,880,757,1723,1549,3263,3026,8361,7716,15883,12758,26911,24310,52626,47698,74090,66422,82797,81742
,01:34:27,26.7,596,806,7702,861,1644,20567,2317,9933,15390,3950,14241,7987,126,1395,1811,3033,2800,5033,8151,4281,3264,3722,5527,7455,25,56,303,4907,716,761,1597,2008,1091,3157,2579,5711,391,588,2198,1258,1763,3894,11933,10682,16321,3632,6139,5492,51,82,36,2686,1017,977,1888,1360,2498,4743,3038,1998,0,0,18,0,13,28,56,75,99,253,302,773,22,31,178,144,368,336,851,726,1697,1547,3239,3024,8421,7878,15965,12644,27011,25138,51766,47191,74566,65287,85085,82576
,01:34:43,26.7,585,827,7631,901,1638,20515,2387,9873,15308,4027,14291,8149,156,1410,1812,2961,2802,4993,8274,4345,3253,3893,5505,7610,39,101,317,4796,703,777,1629,1965,1105,3291,2646,5751,399,605,2168,1246,1781,3973,11676,10701,16121,3673,6083,5559,41,105,36,2618,1110,978,1878,1385,2527,4742,3185,1974,23,33,30,0,42,53,56,69,102,209,274,812,20,0,192,123,362,326,865,731,1691,1503,3207,2981,8313,7734,15911,12695,27116,24392,53042,47761,74385,64636,83065,81786
,01:34:59,26.7,613,786,7683,904,1670,19918,2360,9916,15523,4060,14492,8188,152,1399,1852,2967,2792,5046,8245,4430,3270,3889,5644,7619,11,86,325,4850,714,795,1675,1981,1106,3286,2622,5580,413,617,2196,1208,1773,3928,11954,10727,16110,3830,6278,5554,37,127,45,2711,1147,948,1878,1354,2484,4717,3099,1996,6,22,17,0,17,34,21,116,131,243,303,798,0,0,144,173,334,329,836,777,1727,1534,3235,2966,8449,7739,16066,12669,26423,24506,52549,47514,74490,66383,85368,81831
,01:35:15,26.7,572,802,7716,809,1682,20482,2364,9957,15280,4025,14474,8235,192,1428,1773,3019,2807,5162,8301,4342,3318,3832,5389,7605,50,92,331,4768,739,806,1675,1943,1094,3298,2581,5646,408,600,2195,1224,1790,3903,11868,10799,16621,3672,6254,5593,56,119,55,2702,1142,999,1921,1363,2548,4875,3220,2031,10,0,4,0,0,44,85,103,118,236,257,795,0,0,184,138,363,360,856,762,1744,1490,3223,3062,8458,7834,16065,12471,27338,24921,52955,46768,74201,66169,82437,80852
,01:35:31,26.7,612,793,7624,856,1714,20714,2339,9864,15152,4025,14262,8351,195,1414,1793,3017,2803,5064,8168,4297,3264,3906,5656,7594,30,69,324,4874,702,744,1695,1973,1088,3311,2650,5746,384,617,2222,1314,1765,3878,11918,10789,16124,3789,6295,5557,11,125,18,2697,1075,972,1911,1323,2558,4861,3236,2011,25,0,0,0,0,18,54,98,149,248,286,794,0,43,181,177,342,337,848,735,1717,1494,3235,2998,8176,7777,16008,12382,27048,24409,52607,47055,74149,66319,84793,80201
,01:35:47,26.7,626,817,7650,896,1707,20656,2392,9844,15045,4046,14487,8369,151,1418,1854,3005,2871,5067,8196,4365,3248,3866,5579,7709,23,46,327,4835,688,761,1631,1976,1095,3265,2562,5756,433,579,2238,1237,1767,4024,12179,10799,16564,3714,6384,5646,15,122,36,2748,1090,934,1900,1415,2535,4767,3185,1982,17,0,22,0,11,56,62,123,83,235,258,802,25,38,169,155,392,318,837,744,1739,1510,3201,3004,8333,7755,16092,12291,26870,24812,54042,46850,74574,66783,83634,81941
,01:36:03,26.7,617,864,7731,858,1678,20566,2392,10058,15127,4080,14547,8139,139,1474,1815,3039,2778,5099,8165,4399,3224,3861,5575,7599,15,82,328,4879,729,797,1661,1897,1108,3337,2659,5686,431,582,2224,1239,1722,3844,12182,10767,16677,3774,6291,5575,56,103,13,2725,1097,1009,1886,1359,2562,4758,3202,1991,9,23,0,8,0,43,59,79,105,229,291,812,28,0,157,172,350,310,855,760,1698,1502,3244,2976,8393,7603,15935,12245,27033,24319,52808,46867,73494,65158,82122,81879
,01:36:19,26.7,617,801,7600,862,1682,20399,2410,10030,14557,4015,14579,8191,160,1442,1844,3000,2857,5100,8273,4428,3284,3959,5546,7767,11,76,309,4860,678,781,1694,1969,1097,3296,2699,5826,431,638,2275,1267,1764,3969,12053,10911,16239,3817,6349,5702,17,134,12,2711,1052,992,1914,1333,2539,4814,3281,1970,5,15,24,16,31,37,27,105,137,171,261,805,0,0,191,186,325,312,874,790,1706,1520,3234,3003,8376,7758,15943,12191,26621,24212,52042,47101,74483,65769,82948,82867
,01:36:35,26.7,602,809,7362,906,1684,20395,2389,9840,14792,4044,14674,8352,167,1484,1870,3078,2883,5086,8447,4435,3313,3961,5680,7664,25,53,319,4865,752,761,1717,1977,1131,3349,2658,5794,430,615,2271,1286,1811,3966,12404,10678,16671,3850,6344,5680,69,127,61,2687,1081,1012,1908,1334,2547,4933,3278,2065,18,0,13,32,56,76,83,81,132,227,280,768,0,26,187,143,344,319,879,769,1753,1469,3230,3001,8363,7686,15957,12427,26886,24637,52941,47034,74510,64536,83952,80865
,01:36:51,26.7,563,836,7464,880,1669,20694,2362,10066,14724,4134,14465,8223,204,1475,1927,3028,2832,5179,8290,4397,3297,3943,5689,7690,14,74,323,4909,701,813,1664,1978,1119,3323,2631,5764,415,605,2205,1247,1835,3953,12224,10973,16591,3785,6429,5643,7,93,53,2740,1114,1017,1921,1342,2559,4765,3256,1980,0,0,31,15,36,17,53,79,130,232,286,780,27,29,180,194,374,330,832,713,1696,1521,3230,3004,8312,7805,16141,12204,27067,24319,52877,46616,74482,65943,83332,82485
,01:37:07,26.7,579,862,7937,873,1693,20745,2443,10027,14787,4106,14918,8292,168,1502,1908,3006,2872,5190,8472,4432,3370,3984,5605,7710,43,117,293,4791,709,757,1699,1998,1099,3276,2632,5647,400,633,2320,1276,1770,3940,12226,10855,16707,3800,6553,5730,4,86,36,2693,1072,990,1904,1361,2511,4777,3273,2035,17,17,0,31,11,0,80,64,129,217,310,801,13,15,201,166,367,338,865,694,1714,1484,3238,3003,8350,7782,15553,12418,26978,24785,51661,47064,74593,64711,83913,81486
,01:37:23,26.7,535,850,8106,865,1754,20641,2365,10036,14935,4059,14778,8348,162,1441,1845,3057,2856,5158,8501,4471,3280,3968,5701,7635,20,99,289,4815,718,790,1683,2037,1107,3307,2710,5896,454,643,2281,1292,1855,3955,11958,11037,16853,3773,6374,5762,68,107,35,2752,1137,972,1947,1384,2585,4959,3178,2024,8,0,0,7,18,53,42,84,104,236,278,788,0,6,148,193,369,312,862,766,1701,1464,3196,3020,8319,7766,16067,12385,26845,24596,52700,47931,74518,66101,83104,81694
,01:37:39,26.7,530,825,8157,894,1725,20735,2397,10245,15360,4143,14944,8357,161,1439,1841,3095,2917,5244,8495,4373,3431,3964,5784,7803,42,93,320,4936,703,796,1702,2007,1092,3369,2675,5851,407,636,2316,1280,1832,4005,12015,10996,16748,3847,6472,5666,9,126,46,2746,1107,1014,1853,1401,2565,4898,3258,2003,13,0,0,15,17,28,77,94,154,268,299,784,0,0,187,171,322,309,842,750,1693,1529,3214,2962,8361,7981,15620,12321,27175,24537,53090,46308,74701,66157,84366,81471
,01:37:55,26.7,552,835,8209,918,1698,20571,2394,10113,15896,4146,15001,8423,172,1419,1912,3030,2894,5211,8275,4350,3406,3989,5781,7714,45,86,288,4848,697,792,1712,1961,1077,3417,2660,5904,438,599,2286,1288,1872,3985,12183,10992,16710,3796,6613,5837,13,112,41,2778,1128,1010,1920,1378,2584,4926,3252,1973,0,0,17,0,0,18,68,123,137,222,254,786,28,18,164,177,352,365,861,774,1749,1524,3237,2961,8308,7607,15927,12565,26965,24320,52292,46710,74883,66324,82521,79481
,01:38:11,26.7,533,825,8220,877,1744,20648,2422,10241,15838,4189,14872,8504,194,1466,1908,3037,2956,5048,8413,4463,3376,3937,5878,7705,42,77,315,5002,722,797,1709,1983,1114,3367,2668,5966,434,644,2329,1302,1824,4069,12368,11048,16792,3805,6672,5787,2,87,40,2777,1094,1009,1966,1374,2602,4931,3278,2078,14,5,18,2,0,31,75,83,136,229,266,782,0,0,185,171,329,372,831,738,1715,1504,3195,2909,8325,7660,15795,12739,26733,24841,52955,47308,74062,66209,84504,83459
,01:38:27,26.7,578,828,8219,911,1743,21002,2365,10235,16195,4177,14632,8547,195,1411,1854,3138,2913,5113,8460,4473,3358,3910,5735,7741,15,88,333,4951,730,799,1717,2003,1109,3376,2726,5907,413,620,2374,1266,1805,4073,12447,10895,16922,3859,6482,5837,24,122,44,2712,1086,1017,1983,1382,2664,4932,3241,2062,22,27,23,0,0,64,60,100,116,271,341,771,0,0,184,160,351,333,879,750,1697,1495,3132,3031,8261,7598,15834,12592,27318,24712,52181,47374,74662,65432,83710,80930
,01:38:43,26.7,573,877,8286,886,1733,21013,2389,10277,15954,4178,14779,8552,205,1443,1910,3024,2889,5159,8576,4590,3422,3992,5781,7751,38,77,279,4988,762,823,1708,2001,1113,3428,2699,5809,447,634,2334,1276,1828,4055,12389,11303,17021,3813,6587,5924,4,108,57,2692,1132,1015,1912,1411,2556,5023,3316,2049,0,0,24,32,5,16,86,69,83,248,294,804,0,22,187,182,361,311,878,746,1679,1484,3201,2982,8240,7771,15795,12882,27467,24889,52742,47386,74720,65796,83017,81240
,01:38:59,26.8,598,854,8298,887,1723,20509,2431,10167,16122,4133,15160,8592,193,1451,1888,3189,2942,5284,8628,4580,3435,4122,5836,7737,0,63,314,4995,721,751,1738,2034,1129,3344,2704,5839,432,651,2358,1226,1836,4147,12266,10932,16833,3912,6592,5842,60,107,74,2767,1107,1030,1929,1391,2602,4981,3323,2087,19,0,41,3,47,55,42,88,82,242,299,784,15,0,206,171,331,345,851,727,1722,1547,3217,3015,8217,7756,15818,12354,26636,24306,52598,47357,75476,66978,85009,81313
,01:39:15,26.8,590,828,8222,874,1722,20503,2416,10117,15439,4126,15082,8386,151,1486,1901,3108,2929,5235,8415,4565,3488,4095,5741,8003,7,70,298,5074,757,836,1749,1997,1143,3351,2721,5907,420,632,2324,1276,1822,4135,12562,11218,16989,3911,6414,5963,54,114,32,2784,1144,1029,1996,1424,2579,4998,3339,2052,17,20,0,4,22,18,24,76,91,202,284,815,0,0,183,195,326,353,844,727,1739,1478,3216,3015,8405,7851,15983,12551,26683,24558,51946,46849,74349,65947,83103,81206
,01:39:31,26.8,560,844,8255,857,1722,21212,2493,10312,15991,4161,15269,8385,210,1509,1965,3178,2882,5252,8407,4507,3400,3983,5734,7883,36,117,298,4975,757,800,1704,2042,1112,3387,2753,5885,427,648,2358,1310,1806,4141,12579,11294,17089,3937,6560,5902,40,115,40,2784,1126,1035,1921,1416,2656,4962,3436,2099,0,0,0,27,29,26,87,57,122,214,251,823,8,46,178,195,354,315,863,711,1672,1492,3273,2868,8290,7811,15605,12756,26519,24411,52253,47189,75134,66093,84480,81508
,01:39:47,26.8,632,800,8190,895,1778,20835,2402,10484,15997,4070,15358,8547,177,1501,1897,3292,3026,5328,8459,4556,3430,4028,5919,7873,44,77,286,5051,774,870,1705,1997,1137,3343,2788,5806,427,669,2355,1307,1876,4196,12508,11276,17230,3959,6813,5908,43,124,51,2807,1145,1067,1967,1358,2579,5015,3348,2064,4,0,2,3,22,47,115,89,89,236,277,810,0,21,168,139,359,343,822,760,1742,1515,3254,2965,8148,7720,15909,12831,26468,24482,52067,46850,74635,65925,82354,82528
,01:40:03,26.8,564,861,8136,910,1732,21008,2493,10257,16087,4276,14946,8673,188,1496,1917,3240,2994,5307,8636,4478,3446,4036,5843,7929,37,81,309,5062,731,809,1714,2071,1120,3463,2786,5864,402,626,2352,1311,1850,4197,12521,11456,17228,3901,6672,5992,45,97,36,2816,1109,1035,1962,1399,2617,4933,3342,2072,0,0,24,0,37,47,77,98,151,253,276,807,22,0,186,159,353,331,843,763,1731,1482,3201,3024,8163,7594,15729,12379,26998,24565,52162,47074,74660,66073,83615,81885
,01:40:19,26.8,600,845,8029,903,1763,21305,2445,10485,16094,4081,15188,8491,215,1490,1902,3152,2969,5307,8661,4592,3453,4100,5812,7813,44,47,331,5092,733,823,1758,2064,1126,3306,2736,5977,401,695,2384,1332,1845,4189,12678,11168,17307,3920,6691,5910,25,80,0,2854,1135,989,1956,1460,2564,5026,3299,2090,31,12,0,29,16,15,61,74,107,261,268,802,0,0,190,156,341,342,860,743,1727,1464,3259,3005,8412,7724,15895,12570,27085,24152,51624,47522,74117,66148,82331,80515
,01:40:35,26.8,602,827,7968,914,1771,21071,2415,10307,16100,4228,15178,8622,165,1509,1971,3248,3010,5309,8318,4651,3481,4064,5782,7883,5,54,334,5070,711,804,1726,2062,1142,3341,2734,5869,422,642,2406,1318,1882,4158,12792,11349,17067,3952,6676,5982,38,104,50,2794,1147,1011,1974,1401,2600,5042,3244,2075,30,25,16,4,42,28,23,91,128,232,297,814,0,0,165,169,352,343,879,704,1665,1522,3120,2985,8247,7745,15699,12198,26236,24285,52471,46581,74242,65769,84496,81714
,01:40:51,26.8,598,833,8113,893,1759,21315,2406,10395,16100,4185,15304,8633,186,1487,1931,3158,3050,5288,8737,4547,3486,4089,5881,7805,36,74,306,5036,768,794,1731,2018,1117,3432,2767,5994,415,682,2367,1356,1916,4248,12738,11403,17151,3959,6702,5915,45,91,55,2837,1172,1038,2036,1411,2634,5038,3308,2080,0,0,28,0,28,9,48,100,121,215,307,743,27,7,156,172,378,293,875,741,1694,1477,3174,3001,8315,7717,15344,12488,26833,24501,51428,47181,74353,65737,83629,81305
,01:41:07,26.8,602,840,8140,919,1762,21617,2495,10564,15589,4216,15147,8681,188,1544,1923,3219,2991,5345,8593,4727,3525,4217,5853,7821,22,54,316,5087,747,825,1752,2056,1139,3442,2796,5740,430,653,2413,1305,1852,4196,12674,11273,17135,3974,6876,6097,50,128,8,2780,1151,1019,1983,1417,2607,4979,3355,2045,0,0,0,27,0,36,97,81,135,223,248,805,14,2,173,168,349,340,865,750,1664,1504,3222,2953,8267,7807,15835,12322,26853,24493,52625,46757,74722,65372,83362,81041
,01:41:23,26.8,596,831,8148,883,1789,21268,2502,10594,15248,4301,15309,8604,175,1518,1972,3238,3044,5539,8618,4748,3567,4145,6017,7915,4,62,343,5186,747,817,1787,2068,1116,3470,2834,5956,433,627,2352,1344,1871,4256,12742,11266,17403,3962,6819,5972,1,110,18,2812,1149,1056,1992,1414,2656,5025,3299,2052,44,0,0,29,67,61,70,106,142,236,295,790,0,0,147,146,358,293,852,676,1709,1485,3242,3011,8317,7745,15975,12430,27349,24486,52117,47165,73653,65428,84351,83267
,01:41:39,26.8,618,823,8187,904,1812,21571,2450,10545,15454,4159,15359,8722,208,1514,2026,3216,3027,5379,8856,4693,3391,4089,6175,8081,26,41,331,5043,747,822,1784,2026,1138,3468,2744,6042,461,684,2439,1341,1859,4227,13037,11565,17189,4056,6931,6090,51,88,31,2895,1149,1050,2048,1428,2716,5129,3297,2056,12,0,38,39,0,59,64,82,116,234,305,781,73,34,168,197,318,339,845,717,1650,1488,3168,2882,8262,7726,15969,12617,26813,24158,52622,46800,72958,65792,82457,81332
,01:41:55,26.8,619,840,8139,904,1807,21475,2467,10594,15586,4252,15339,8622,210,1497,2039,3269,2999,5391,8834,4761,3670,4157,5814,8022,28,57,342,5147,717,801,1740,2069,1145,3433,2785,5977,429,655,2366,1373,1939,4191,12926,11398,17587,4071,6886,5992,41,116,14,2847,1169,1007,1972,1427,2642,5070,3350,2069,0,30,28,0,39,41,90,65,114,212,304,792,0,0,186,161,365,318,863,708,1716,1499,3202,2985,8242,7765,15878,12395,26766,24263,52715,47177,74874,64467,84754,80973
,01:42:11,26.8,619,854,8029,921,1847,21359,2559,10709,15760,4282,15225,8869,199,1559,1984,3303,3032,5545,8840,4715,3569,4188,5980,8092,7,96,343,5172,777,808,1772,2061,1168,3508,2782,6029,437,646,2415,1367,1895,4275,12946,11685,17480,3932,6773,5997,37,93,14,2922,1160,1044,2002,1421,2690,5104,3434,2096,12,15,0,0,0,29,66,55,142,243,300,763,0,0,158,150,322,318,843,737,1691,1504,3206,3055,8011,7788,15740,12094,26834,24326,52818,46595,73423,66117,83629,81404
,01:42:27,26.8,571,880,8152,870,1792,21057,2532,10700,15867,4369,15608,8680,188,1547,2048,3319,3038,5435,8843,4745,3472,4225,6036,7983,19,68,321,5048,761,849,1772,2037,1126,3478,2872,5943,415,629,2376,1330,1871,4334,12847,11597,17212,4015,6713,6178,16,109,57,2911,1178,1038,2022,1407,2651,5072,3345,2060,36,0,0,0,7,47,79,89,142,235,273,774,0,0,179,202,324,313,850,737,1727,1502,3207,3006,8275,7770,15637,12211,26777,24621,52963,47194,74923,65801,83380,81702
,01:42:43,26.8,542,864,8129,925,1855,21679,2494,10653,16758,4179,15417,8843,170,1587,2028,3271,3119,5425,8865,4725,3628,4224,6022,8258,59,88,348,5208,792,812,1786,2086,1134,3539,2819,5997,449,694,2443,1386,1947,4223,12764,11574,17273,4077,6827,6097,22,130,68,2906,1189,1067,1969,1427,2697,5209,3407,2088,25,25,23,0,0,48,80,120,62,211,324,772,5,43,195,167,315,303,822,763,1678,1469,3227,2953,8325,7755,15799,12293,26937,24509,52552,47464,73695,65935,83644,81935
,01:42:59,26.8,533,868,8129,955,1778,21584,2471,10723,16645,4308,15500,8779,212,1550,1976,3186,3100,5485,8847,4682,3591,4229,6004,8171,2,42,295,5146,753,839,1768,2101,1139,3454,2821,6025,394,651,2394,1372,1950,4211,12920,11279,17774,4120,6769,6130,46,118,53,2847,1144,1057,2011,1440,2638,5056,3395,2128,13,15,11,0,2,57,63,101,141,204,280,783,14,38,189,180,347,302,891,699,1660,1483,3155,3038,8065,7690,16138,12272,27176,24472,52654,46918,74494,64893,84114,81197
,01:43:15,26.8,565,847,8034,909,1769,21515,2484,10798,16726,4252,15525,8738,204,1564,2036,3356,3159,5485,8482,4689,3544,4253,6071,8155,8,106,344,5186,804,831,1783,2143,1121,3462,2850,6008,436,649,2378,1367,1957,4364,13056,11617,17934,4168,6874,6089,40,131,37,2906,1112,1063,1963,1436,2710,5238,3426,2119,27,11,30,10,31,31,77,103,144,223,252,811,0,0,144,166,379,355,877,663,1755,1523,3221,2939,8066,7655,15831,12242,26843,24507,52365,48020,73589,65220,83878,81491
,01:43:31,26.8,550,857,8175,943,1775,21241,2499,10468,16759,4205,15470,8800,236,1559,2004,3286,3050,5547,8996,4697,3623,4209,6086,7931,39,123,306,5176,753,832,1756,2118,1171,3544,2823,6051,456,731,2488,1383,1991,4327,13027,11689,17864,4075,6968,6182,19,110,23,2969,1150,1086,2027,1477,2692,5198,3484,2109,0,28,34,17,12,51,80,102,131,212,280,794,17,21,167,148,293,356,839,722,1748,1515,3060,2982,8208,7556,15436,12320,26785,24100,52250,46072,74178,66067,83658,81668
,01:43:47,26.8,591,884,8198,906,1791,21742,2515,10738,16893,4263,15596,8898,187,1565,2015,3267,3074,5521,8912,4714,3593,4216,6023,8174,38,113,303,5290,778,820,1806,2123,1166,3529,2874,6097,429,680,2453,1399,1884,4299,12728,11422,17575,4112,6779,6289,45,116,59,3008,1183,1043,2037,1465,2635,5063,3378,2124,1,11,0,40,15,64,89,79,116,197,270,791,0,28,190,185,322,336,866,701,1723,1511,3220,2891,8189,7766,15819,12206,26640,24098,52332,45925,76218,65413,84524,81453
,01:44:03,26.8,572,864,8018,952,1868,21386,2503,10774,16715,4298,15799,8834,213,1565,2045,3305,3174,5492,8742,4761,3713,4215,6252,8116,54,86,362,5223,804,870,1782,2161,1127,3494,2845,6122,448,706,2538,1422,1923,4369,12860,11486,17916,4167,6895,6247,22,118,42,2949,1184,1067,2050,1478,2717,5107,3433,2149,42,0,0,5,0,67,91,97,102,265,272,780,26,26,164,122,327,352,855,726,1679,1472,3220,2951,8234,7745,15802,12528,26357,24628,52703,46978,73162,65751,83340,81397
,01:44:19,26.8,614,906,8036,958,1859,21807,2514,10920,16395,4232,15599,8728,196,1543,2012,3408,3118,5635,8978,4767,3655,4387,6100,8276,56,94,339,5084,774,860,1777,2111,1168,3490,2879,6106,424,704,2420,1394,1975,4299,13701,11720,17722,4141,6973,6065,31,94,29,2907,1116,1065,2047,1463,2728,5166,3452,2147,21,0,0,0,25,47,60,66,151,197,303,749,0,0,213,190,353,332,873,733,1694,1476,3146,3000,8309,7699,15884,12508,26118,24360,52634,46606,73207,65398,83361,81058
,01:44:35,26.8,598,914,8256,955,1852,21289,2577,10801,16718,4397,15911,8851,210,1545,2000,3385,3170,5543,8758,4749,3637,4308,5976,8272,17,102,349,5244,779,843,1740,2055,1175,3569,2813,6204,474,694,2561,1368,1962,4425,13167,11773,17859,4099,6948,6032,26,136,18,3004,1118,1057,2051,1488,2722,5254,3514,2073,9,9,4,34,43,9,58,100,122,231,273,780,0,2,213,158,337,336,833,746,1700,1459,3195,2937,8122,7726,15716,12550,26725,24426,51727,46509,74706,66051,83215,81441
