,01:32:51,26.7,15079,19870,34121,13366,25917,18401,39233,22648,31945,25757,23763,32516,35697,27826,29459,27142,35666,26394,21169,32632,35918,10885,45713,31864,18514,20499,35070,17729,27355,18068,29598,27374,12513,27562,41805,32618,7368,41448,14814,33723,27554,8439,34286,24223,17910,4553,31283,35292,8169,20942,8555,14479,22073,27454,17949,25908,20433,13323,19059,32624,24991,26772,18621,30723,25125,6064,18369,18828,17708,20005,32047,27865,281,0,63,128,56,307,57,756,92,1516,245,2933,726,7061,1876,13712,2963,25482,6947,49054,13476,70681,13658,11012
,01:33:07,26.7,14934,19574,34540,13444,26121,18582,40025,22751,31232,26123,23827,32715,34944,27408,30138,26906,35658,26175,20956,31889,36727,10982,46870,31862,19307,20141,35579,17769,27714,17856,30058,27827,12448,27832,41850,32475,7408,41266,14437,33684,27108,8399,34407,24354,18110,4578,31143,35135,8079,20897,8478,14366,22059,27436,17916,25841,20862,13209,18779,32532,25227,27098,18952,31749,24880,6049,18678,18978,18025,19589,31892,28310,231,0,35,143,37,302,37,720,102,1465,223,2929,703,7104,1892,13531,2898,25796,6948,50019,13502,70664,13747,11074
,01:33:23,26.7,15237,20087,34514,13285,26035,18886,40386,22405,31666,26013,23794,31843,35511,28270,30450,27448,36131,26231,21194,32779,36517,10997,46247,32216,18952,19907,35698,17843,27662,17941,30003,27677,12170,27023,41677,32819,7573,41094,14867,33792,27728,8509,34314,24691,18025,4442,31528,34854,8051,20903,8541,14427,22236,27493,17965,26548,20729,13516,18737,33283,24799,26881,18992,31514,25064,5919,18057,18874,18469,20140,32424,28007,223,33,7,161,52,275,72,748,127,1483,242,2846,758,7114,1890,13220,2964,25579,6937,49997,13349,70653,13779,11142
,01:33:39,26.7,15054,20053,35065,13436,26330,18646,40121,22786,31556,25792,24087,32713,35118,28335,30367,26665,35935,26856,21445,32895,37174,10911,45866,32372,18688,20778,35233,17848,27557,18229,30153,27724,12636,27648,41919,32898,7379,40914,14697,34050,27496,8341,33618,24684,18285,4588,30915,35225,8222,21494,8768,14488,22334,27128,17473,25962,20434,13919,18755,33597,25575,27157,18986,31311,25410,6019,18402,19012,18245,19775,32808,28364,248,13,46,155,47,288,71,721,117,1485,286,2849,762,7000,1869,13349,2929,25845,6831,49227,13631,70331,13844,10766
,01:33:55,26.7,15353,19763,34965,13377,26392,19274,40500,22974,32461,26419,23897,32772,35747,27761,30731,26913,34760,26283,21317,32524,37045,10966,46683,32496,19101,20550,36332,17663,27193,17950,29875,27729,12433,27137,41853,32960,7477,41614,14769,34008,27260,8308,34307,25181,18405,4581,31196,34766,8156,21698,8583,14598,22306,27958,18223,26587,20506,13621,18785,33925,25322,27157,18994,31315,25031,5855,18577,19082,18697,20122,32810,27722,258,0,34,149,31,270,52,716,127,1512,265,2823,737,7094,1862,13242,2921,25727,6905,48590,13258,69782,13375,11013
,01:34:11,26.7,15015,20121,35366,13487,26428,19054,40750,22978,32072,26225,24024,32633,35888,28150,30465,26700,35560,27022,21334,33434,36896,10938,46702,32313,18967,20545,36504,17930,27512,18499,30037,27788,12542,27697,41403,32982,7602,40900,14738,33931,27848,8619,34198,24612,18356,4580,31558,35203,8269,21422,8743,14566,22328,27280,18070,26624,21104,13487,19330,33517,24985,27735,18865,30755,25363,5876,18558,19065,18436,20233,32810,28317,272,0,32,112,91,271,65,748,107,1486,255,2955,729,6983,1888,13193,2918,25405,6866,47668,13042,69714,13610,11168
,01:34:27,26.7,15096,19753,35129,13275,26061,19224,39714,22695,32553,26176,24076,32329,36061,28367,30934,27547,35777,26473,21392,32392,37237,11186,46726,32367,18863,20534,35494,18051,27736,18373,29459,27960,12441,27905,42643,32467,7375,41006,14822,34690,27163,8263,34460,24889,18166,4616,31624,34849,8337,21526,8631,14590,22426,27898,17937,26519,21226,13650,19361,33154,25554,27571,18758,31545,24975,5963,18300,18894,18191,20107,33034,28181,264,0,17,153,23,312,60,736,152,1531,258,2903,741,7132,1893,13326,2821,25757,6993,48893,13351,70628,13810,11112
,01:34:43,26.7,15169,20014,35243,13375,26226,19349,40892,22800,32327,26032,24030,32629,36118,28598,30192,27197,35743,26694,21297,32779,37268,11111,46827,31914,18853,20109,36467,18091,27106,18300,29939,28100,12769,28069,42549,34015,7549,41670,14728,33745,27615,8583,34559,24986,18326,4660,31003,35457,8188,21760,8741,14634,22413,27884,18296,26698,20889,13780,19326,33955,25596,27599,19315,31613,25409,5721,18614,19183,18703,19906,32813,28697,234,0,12,139,40,266,87,725,117,1499,253,2831,732,7064,1914,13513,2888,25362,6929,49113,13360,70309,13852,11193
,01:34:59,26.7,15606,20150,34407,13526,26773,19092,39886,23026,32499,26527,24093,33315,35669,28763,30334,27107,35554,26552,21679,33345,36812,11050,45946,32624,19042,20200,35931,18075,28042,18341,30198,27530,12680,28162,41324,33448,7626,42098,15026,33937,27866,8561,34387,24931,17993,4610,31861,34856,8351,21372,8631,14663,22247,28133,18220,26387,20932,13666,19381,34123,25240,27641,19389,31857,25111,6026,18637,19089,18330,20295,33039,28065,242,0,21,142,55,292,54,741,129,1495,291,2843,737,7120,1931,13397,2893,25285,6916,48764,13554,69881,13808,11138
,01:35:15,26.7,15560,20147,34717,13670,27226,19503,40267,23257,31670,26696,24421,33139,35935,28607,30692,27449,35543,26074,21071,33019,37489,11155,47914,32434,19110,20792,35811,18015,28727,18377,29884,27798,12741,27526,42593,33432,7616,41737,14977,34039,27683,8453,34079,24873,18420,4616,31908,34879,8391,21535,8872,14749,22914,28220,18329,26291,21401,13792,19223,34120,26015,27896,19144,31609,25179,6239,18888,19265,18639,20513,32575,28287,227,0,17,172,71,303,52,722,134,1486,298,2843,764,7073,1924,13446,2899,25516,6840,48412,13152,70652,13787,11149
,01:35:31,26.7,15345,20281,35272,13673,26735,19306,39394,23096,31646,26253,23750,33450,36318,28833,30926,27392,36725,26855,21752,33161,37357,10854,46601,32830,19407,20554,35525,18170,28551,18088,30373,28133,12859,28472,42469,33162,7594,41313,15149,34812,27615,8712,34389,25861,18580,4557,31994,35743,8405,21636,8896,14699,23115,28630,18418,27509,20989,13750,19260,33712,26114,27287,19411,32434,25510,5939,18788,19546,18495,20100,32346,28075,225,4,20,142,44,279,71,756,153,1476,245,2864,749,6979,1932,13435,2959,25908,6943,48632,13119,70688,13615,10929
,01:35:47,26.7,15257,20452,35181,13678,26583,19239,40742,22833,31890,26179,24105,33484,35915,29121,31646,27352,36065,27127,21568,33497,37090,11145,47787,32683,19309,20925,37084,17972,27673,18365,30272,28179,12860,28300,42181,33359,7751,41826,14955,34002,28691,8539,34323,24911,18698,4623,32631,36418,8322,21680,8833,14753,22326,28610,18149,26775,21429,13874,19622,34753,25803,27816,20045,32204,25583,5828,19015,19223,18882,20385,33324,28515,220,33,19,135,65,288,76,768,130,1532,276,2832,749,7132,1906,13482,2914,25611,7005,49276,13478,70582,13759,11155
,01:36:03,26.7,15479,20305,35113,13467,27124,19256,40869,22575,32892,26075,24005,33127,36207,28901,30921,27218,36288,26610,21603,33559,37532,11283,47035,33181,19245,20924,36681,18197,27498,18693,30312,27758,12654,28252,42177,33248,7697,41077,15219,34351,27504,8622,34769,24507,18564,4616,31881,35866,8391,21868,8830,14924,22650,28551,18284,26648,21255,13791,19488,34921,26291,27884,19347,31934,25441,5901,18851,19128,18974,20552,33321,28450,270,4,27,163,25,303,59,703,122,1516,276,2876,751,7129,1926,13484,2924,25831,6822,48441,13453,70941,13743,11212
,01:36:19,26.7,15402,20222,35125,13257,26403,19691,40406,23180,32367,26141,24465,33419,36699,29071,30398,26918,37015,26762,21607,33762,37338,11082,47302,33071,19297,20520,36302,18218,28150,18706,30775,28269,12773,28613,42707,33579,7823,41781,15182,34048,28074,8653,34707,24683,18817,4720,32354,35987,8497,21757,8975,14960,22352,29065,18468,27441,21214,13862,19623,33474,26236,27791,19346,32385,25870,6355,19048,19422,18573,20464,33268,28385,229,15,56,142,22,292,23,698,116,1470,246,2871,763,7029,1871,13234,2882,25098,6976,48318,13335,69207,13855,10975
,01:36:35,26.7,15183,20684,35056,13444,26927,19950,40230,22904,32753,26778,24727,33844,36327,28808,31370,27042,36626,26790,21752,33403,37888,11072,47138,32621,19146,20628,36467,18428,28227,18384,29993,28612,12616,28343,42743,34069,7755,42343,15044,34951,27995,8666,33933,24326,18334,4807,32429,35884,8576,21832,9040,15025,22829,28732,18298,27582,21435,13948,19731,33746,26418,28250,19790,31915,25555,6543,18880,19256,18752,20581,33459,28682,235,9,36,164,43,290,68,757,110,1500,230,2859,750,7015,1932,13228,2883,25557,6960,49453,13167,70340,13983,11158
,01:36:51,26.7,15760,20467,35568,13730,27161,19483,41205,23623,32676,26621,24146,31968,36277,29030,31715,27479,36526,26415,21689,33918,37162,11092,47710,32876,19780,21066,36714,18279,27832,18134,30685,28945,12889,28729,42239,33124,7708,41670,15268,34228,28351,8515,35430,24456,18358,4715,31876,35882,8570,22256,8601,14887,22768,28919,18601,27853,21596,13665,19852,34049,26299,28323,19831,31590,25443,5917,19127,19295,18679,20569,32911,28106,264,9,24,174,38,299,32,727,117,1524,232,2851,773,7210,1943,13425,2902,25945,7052,48068,13285,69402,13919,10924
,01:37:07,26.8,15710,20393,34562,13721,27088,19803,40802,23817,32808,26876,24349,33462,36699,29293,31294,27987,36508,26616,21905,33583,37657,11214,47648,33412,19574,21077,36145,18212,28219,18672,30944,28634,13011,28324,43003,33971,7755,41894,15344,34940,27896,8630,35769,24496,18730,4714,31192,35218,8436,22012,9082,15087,23018,28812,18745,27512,21260,13876,19650,34583,25938,28308,19798,32500,26082,6293,18971,19792,18462,20275,33044,28231,269,0,66,161,17,288,42,763,123,1477,273,2847,738,7113,1930,13305,2929,25430,7029,48904,13545,69240,13575,11187
,01:37:23,26.8,15752,20133,35520,13676,26730,19866,42109,23149,32774,26771,24513,33475,36220,28882,31122,27534,36991,27247,22126,33724,38068,11222,47595,32778,20002,20915,36876,18309,28064,18718,30980,27906,12926,28268,43649,34182,7725,41882,15333,35116,28431,8729,35082,24761,18712,4634,32028,36270,8373,22292,8849,14881,22828,28851,18713,27690,21408,14022,19964,34316,26213,28370,20021,31999,25286,6530,18969,19727,18841,20624,33644,28773,264,0,29,167,8,303,79,731,132,1469,274,2844,709,7009,1911,13123,2870,25298,6999,47873,13449,70620,13856,11058
,01:37:39,26.8,15553,20500,35514,13729,26840,19720,40554,23354,32702,26863,24277,33782,36874,29617,31243,28086,36644,27095,21682,33880,38108,11274,47511,33356,19315,21033,37118,18431,28445,18852,31187,28359,12909,28681,42496,34109,7955,42203,15310,35259,28529,8658,35340,24755,19011,4766,31847,36573,8673,22081,9064,15169,23234,29425,18962,28063,21775,13839,20044,34056,25954,28025,19757,33019,26196,6050,19016,19051,18884,20704,33537,28681,232,22,12,151,0,290,52,712,136,1525,268,2855,793,7079,1914,13117,2995,25197,6959,49045,13191,70633,13669,11053
,01:37:55,26.8,15668,20560,35624,13926,27385,19909,41845,23410,32427,26602,24052,33993,35998,29390,30444,27807,36746,26753,22127,34601,38088,11096,47523,33569,19480,21101,36265,18470,28045,18447,30556,28328,13026,28937,44456,33631,7903,41994,15355,34714,28519,8730,35346,24830,18793,4757,31773,36163,8513,22069,8951,15434,23269,28917,18734,27362,21742,13711,20169,33902,26393,28278,19747,32073,26053,6666,19540,19652,19157,20809,34267,28889,275,10,30,169,35,300,92,753,152,1529,258,2912,801,6985,1913,13508,2949,25703,6930,47919,13599,70027,13921,11119
,01:38:11,26.8,15574,20259,35778,13749,27389,19431,40833,23358,31947,25972,24549,33794,36074,29592,31119,27399,36863,27751,22528,33689,37541,11212,47651,33353,19488,21008,37448,18134,28414,18978,30935,28987,13051,28914,43650,33888,7673,41943,15201,34749,28295,8966,34952,24558,18955,4779,32678,36034,8649,22133,9102,14800,23092,29673,18461,28016,21654,13984,20090,34709,26551,28400,20193,33010,26213,5888,19542,19555,18681,20935,33868,28830,223,0,49,117,57,254,48,763,131,1545,262,2873,774,7112,1862,13333,2912,25464,6981,48620,13164,69618,13657,11125
,01:38:27,26.8,15834,20785,36219,13780,27401,20058,40985,23565,33047,26483,24225,34031,37005,29643,31715,27504,37509,27415,22140,34393,38543,11525,46769,33740,19343,20813,36356,18410,28633,18689,31035,28632,13111,28479,43683,34334,7967,42560,15327,35012,28504,8808,35290,24946,18615,4738,32064,36521,8630,21929,9141,15114,22750,29397,18573,27455,21924,14309,19693,34994,26833,28548,19973,33835,26110,6364,19760,19491,18846,20755,33934,28533,247,24,9,185,30,307,85,715,147,1506,251,2810,754,7132,1933,13150,2876,25601,6946,48586,13361,69499,13997,11079
,01:38:43,26.8,15575,20812,36154,14032,27442,19794,41415,23731,33448,26513,23930,33792,37234,29732,31623,28566,36846,27041,22335,34377,37858,11363,48196,33977,19383,21010,37269,18677,27953,18548,31170,28874,13027,29084,42905,34371,7946,41475,15399,35289,28630,8910,35266,24426,18987,4820,32618,36277,8635,22510,8923,15217,23947,29315,18664,28411,21970,14212,20139,34890,26517,28786,19857,33161,26322,6362,19255,19709,19094,20974,33754,28766,283,2,1,127,23,319,60,731,124,1485,238,2835,777,6976,1938,13758,2941,25407,6982,48571,13354,70863,14056,10974
,01:38:59,26.8,15553,20552,36156,13772,27401,19592,42047,23470,33672,27257,24675,33295,37190,29537,31718,28033,37255,27436,22307,34326,37799,11169,47889,33586,19707,20835,37539,18711,28730,18987,31264,28370,13211,29141,43349,34402,7817,42599,15082,35415,28658,8913,36102,24794,19151,4759,32634,35426,8731,22430,9131,15181,23232,29373,18624,27807,22222,14334,19993,35124,26613,28455,20128,33261,25754,5888,19436,19988,19166,20893,33547,28280,240,13,16,169,26,291,23,760,134,1468,276,2911,815,7062,1943,13478,2880,25581,7054,49836,13377,70138,13966,11102
,01:39:15,26.8,15877,20571,36025,13707,27403,19589,40604,24033,33001,26983,24688,33586,37655,28987,31809,28019,37348,27712,22301,34212,38128,11245,48183,33948,19557,21323,37685,18763,28814,18909,30925,28804,13211,29342,43251,33924,7950,41667,15397,36087,29243,8850,35031,24938,19216,4721,32651,37130,8656,22193,9286,14990,23004,30041,18733,27942,22153,13819,19844,34587,27039,29034,20069,33485,26271,6536,19243,19986,18879,20600,34004,29531,265,0,17,178,43,271,25,750,165,1479,258,2854,776,7079,1913,13023,2873,25691,6927,48789,13300,70439,14130,10935
,01:39:31,26.8,15778,20538,36138,14071,27331,19770,42358,24121,33104,27346,24866,33888,37596,30013,31964,27116,37470,27003,22470,34525,38227,11453,47900,33758,19761,21397,37735,18644,28378,18458,31567,28901,13217,28747,43520,34655,8132,41987,15547,35518,28798,8778,35218,25267,18979,4736,32497,36930,8667,22931,9253,15202,23616,29641,18890,28367,22326,14123,20349,35507,26685,28680,20065,32910,26329,6734,19362,19963,19108,20981,34059,29330,245,8,0,135,44,291,84,728,142,1447,257,2911,748,7064,1919,13345,2887,25564,6998,48367,13338,70614,14086,11013
,01:39:47,26.8,16008,20872,35693,13697,27703,19755,41408,23950,32994,28051,25139,34292,37214,29526,30456,28135,36826,27728,22254,34598,38284,11293,48416,34230,19860,21163,38423,18647,28821,18425,31407,29461,13120,29031,42640,34346,8160,41548,15461,35430,28933,8960,35121,25337,19099,4855,32699,37077,8738,22277,9111,15381,23344,29642,18866,28114,21873,14319,20161,34865,26847,29113,20358,33373,25754,6046,20039,20153,19361,20753,34339,29259,253,13,0,147,19,247,47,755,129,1549,254,2831,762,7058,1956,13111,2909,25459,7049,49229,13479,70505,13714,10741
,01:40:03,26.8,16068,20904,35416,13642,27532,19563,42248,23955,33097,27136,24949,34072,37993,29645,32265,27901,38099,26927,21976,34913,38245,11655,47481,34767,19995,21233,37900,18591,29010,18995,31385,29371,13272,28810,43671,34045,8094,42546,15711,35465,28610,8867,35695,25909,19230,4831,33220,36037,8850,22581,9338,15124,23927,29661,18961,28096,22412,13845,20794,35467,26825,28388,20373,33567,26611,6489,19497,19708,19550,21235,33848,28747,276,14,6,138,18,292,75,741,187,1456,284,2857,773,7156,1911,13434,2917,25653,7012,48809,13422,69973,13936,11113
,01:40:19,26.8,15936,20984,36268,14000,27430,19829,40909,23903,33399,27843,24796,34776,37553,30660,31967,27734,37376,27362,22220,35265,38732,11215,48518,34503,19956,21666,37523,18459,28075,18925,31295,29248,13209,28424,43776,34785,8072,43178,15669,35927,28967,8718,36049,26156,19283,4882,32404,37618,8836,22840,9366,15457,23545,29530,19334,27981,22024,14017,20402,35253,26744,29118,20162,33095,26382,6529,19610,19696,19543,21215,34431,29275,256,4,35,171,0,261,59,729,140,1465,258,2888,781,7007,1916,13166,2933,25560,6984,49063,13431,70137,13706,11144
,01:40:35,26.8,15814,20836,36404,14082,27324,19700,42105,24173,32964,27889,24929,34421,37004,29860,31876,27974,37246,27523,21917,34276,38574,11360,48207,34712,19969,21280,37941,18860,29620,19041,31127,29095,13153,28789,43729,34633,8047,42819,15379,35447,28703,8770,35951,26006,19089,4919,33258,36600,8764,22660,9417,15500,23734,30035,19401,28263,22331,14223,20520,35736,27176,28804,20171,33957,26392,6071,19078,20110,19460,21055,34590,29515,271,5,22,152,33,268,53,710,137,1484,292,2842,708,7005,1951,13356,2912,25801,7006,47799,13490,69673,13884,11228
,01:40:51,26.8,15816,21167,35769,14254,28458,20125,40380,23899,32966,27331,24842,34135,37241,30052,32082,28123,37402,27750,22534,34514,38394,11476,48322,34487,20130,21653,38145,18593,28922,19065,31613,29120,13290,29440,44106,34723,8108,43157,15911,35352,29144,8805,36180,25599,19174,4763,32462,36821,8898,22286,9409,15241,22810,30191,19303,28484,22577,14272,20391,35627,27140,28987,20391,33037,26333,6258,19472,20095,19440,21008,35675,29690,248,12,51,138,18,288,62,698,105,1444,254,2816,741,7033,1969,13354,2926,25483,6973,49225,13404,70113,13820,11060
,01:41:07,26.8,16257,21064,37133,14217,27496,19903,42768,23760,33119,27484,25006,34066,37346,29944,32434,28221,36958,27730,22507,34259,39266,11591,48016,35182,19558,21489,38391,18841,28603,19120,31635,28814,13197,30014,43543,34813,8241,42654,15675,35344,29417,8957,36753,25887,19314,4957,33402,36239,9023,22475,9264,15495,23433,30022,18864,28366,22513,14053,20931,35085,26881,28512,20219,33950,26577,6162,19613,20194,19129,20946,35089,29620,271,1,22,139,34,286,64,719,141,1502,259,2785,738,6995,1914,13100,2912,25704,7042,48702,13585,70753,14026,11044
,01:41:23,26.8,15746,20949,36684,14170,27430,20049,41536,24081,33407,27386,24824,35122,38111,31193,32262,28267,37876,27878,22473,35449,38474,11215,48252,34899,20056,21317,37946,18909,29336,19341,31613,29422,13119,30475,44075,35126,8237,42575,15773,36055,28564,8996,35884,26249,19186,4922,32963,37159,8887,22546,9355,15421,23795,30039,19449,28562,22657,14329,20380,35854,27084,29419,20502,33832,26591,6543,19725,20355,19353,21137,34795,29384,234,30,63,125,57,266,42,723,124,1439,275,2815,724,7158,1962,13119,2894,25321,6855,48691,13547,70185,13963,11167
,01:41:39,26.8,16054,21262,36578,14261,27948,20589,42278,24307,33779,27871,25001,33840,37918,30930,32192,28747,37439,27636,23052,35083,38827,11521,47826,35049,20211,21356,38059,18942,29091,18773,31724,29331,13319,29377,43527,34902,8148,42841,15849,35833,29139,8881,36639,26222,19241,4993,33117,37427,8983,23058,9513,15748,23842,30624,19484,28763,22630,14298,20764,35003,27748,29523,20473,34242,26279,6085,19784,20326,19580,21044,34885,29591,277,0,40,168,69,298,81,715,148,1512,283,2873,755,7134,1892,13136,2857,25417,6878,48866,13161,69537,13890,10738
,01:41:55,26.8,16342,21315,36057,13944,28027,20459,41683,24054,32935,27670,25163,34997,37926,30556,32432,28802,37353,27654,22432,35154,38638,11521,48614,34707,20222,21446,38173,18989,28603,19284,32028,29305,13497,29524,44100,35091,8279,42498,15668,35488,29085,8846,36718,26060,19212,4968,32539,37343,8932,22896,9410,15673,24172,30104,19359,28903,22419,14398,20973,35301,27636,29722,20623,33304,26780,6418,19801,20404,19284,21134,35021,29980,248,0,53,115,67,305,36,725,104,1445,259,2767,737,7084,2020,13281,2840,24993,6904,48867,13568,69885,14041,10977
,01:42:11,26.8,15910,21395,36763,14244,28074,20312,42621,24459,33581,27380,24546,34889,37569,30670,32177,27907,37831,27930,22466,34852,39189,11633,48902,35279,20306,21803,37939,18663,29130,18843,31982,29986,13497,30006,44851,35385,8147,42303,16060,36257,28929,8904,36587,25412,19438,5036,32961,36864,9086,22431,9285,15476,23797,30341,19643,29024,22797,14495,20745,35596,27677,29440,20177,34472,26630,6272,19772,20284,19428,21519,35162,29530,259,0,41,164,29,293,82,741,135,1490,232,2892,780,7040,1942,13454,2877,25292,6909,48211,13525,69574,13945,10890
,01:42:27,26.8,16308,21297,36699,14304,28116,20907,42111,24122,34054,27177,25396,35262,38135,30526,32480,28635,38000,27599,23187,34494,39311,11524,48804,35184,19990,21887,37945,18783,28780,19247,32136,30187,13543,29444,44701,34637,8168,42938,15888,36347,29497,9139,36533,25203,19822,4925,33099,36349,9048,22497,9570,15751,23776,30505,19383,28237,22711,14522,20506,35238,27588,29396,20966,33940,26795,6033,19900,20400,19572,21531,35308,29525,278,36,22,164,26,270,65,711,114,1506,281,2852,760,6902,1899,13485,2886,25385,6943,49597,13345,70052,13924,10871
,01:42:43,26.8,16217,20909,36860,14263,27977,20392,42643,24167,33516,28200,25266,35204,38287,29933,32466,28913,37420,27825,22930,35140,39452,11799,48617,35107,20283,21840,38476,19313,29392,18962,32612,29350,13746,30157,43729,34964,8322,43369,16389,36295,29171,9122,36560,25592,19638,4998,33152,37389,9095,23071,9281,15764,23838,31028,19439,28960,22943,14520,20662,35743,27631,29403,20396,34215,26569,6519,19944,20406,19707,21669,35575,29962,270,0,15,171,70,277,54,713,135,1489,250,2882,768,6972,1866,13501,2868,25271,7028,49059,13178,70747,13747,11180
,01:42:59,26.8,16254,21161,36693,14392,28398,20147,41805,24227,33248,27633,25097,34394,38469,30691,32448,28609,38245,27673,22666,35132,39107,11666,48453,35220,20272,21881,38637,19202,29451,18996,32037,29924,13450,29889,44797,35376,8264,43441,16094,36188,29156,9010,37288,25590,19138,5064,33329,37475,8968,23191,9583,15694,23663,30743,19512,28734,22504,14453,21179,35585,27800,29542,20857,34796,26581,6307,19996,20555,19880,21265,35453,30399,214,0,46,160,27,248,41,716,105,1449,295,2844,758,6932,1968,13157,2922,25350,6909,48947,13416,70406,13868,11048
,01:43:15,26.8,16221,21861,35885,14426,27820,20706,42609,24335,34083,27908,25564,34322,38064,30905,32914,28779,38156,27702,22482,34983,38762,11805,48739,35707,20639,21836,38025,19019,29293,19408,32328,30182,13593,29736,44793,35015,8315,42879,16046,35554,29407,9148,36581,24980,19211,4957,33672,37228,9181,23029,9529,15700,24294,30694,19764,28732,22687,14574,20824,36072,27666,29985,20348,34356,27029,6244,20229,20636,19527,21706,35267,29538,220,18,28,121,44,309,70,701,129,1473,279,2848,794,6868,1899,13076,2844,25378,6854,48027,13541,69542,13884,11099
,01:43:31,26.8,16403,21261,37272,14368,28339,20765,41617,24288,33443,28200,25011,35223,38186,30415,32747,28165,38394,27645,23056,35509,38447,11585,48420,35714,20549,22130,39126,19431,28864,19181,32404,29850,13529,29536,44657,35454,8413,43192,16216,35664,29661,9022,36816,25563,19687,5088,33618,37464,9185,22853,9673,15762,24300,30791,19748,28960,23314,14612,20956,35927,27691,29822,21190,33904,26496,6325,19926,20548,19642,21086,35123,30094,235,0,37,144,69,253,36,725,123,1439,267,2901,744,7130,1905,13418,2866,25329,7060,48333,13627,69683,14013,11184
,01:43:47,26.8,16290,21917,37140,14515,28136,20658,41992,24574,33832,28147,25092,34878,37680,31051,32375,28626,38169,28306,23196,36458,39461,11452,49056,36278,20068,21580,38692,18819,29686,19467,32256,30032,13730,29493,44443,35512,8344,43315,16153,36234,29670,9131,36876,25650,19752,5015,33281,38106,8962,23159,9668,15938,24187,30722,19846,29071,23057,14239,21028,35976,28237,29433,20500,34838,27085,6287,19981,20800,19608,21611,35784,30213,276,0,53,133,23,285,43,738,139,1441,272,2841,793,7084,1873,13434,2854,25299,6890,48867,13276,70928,13974,11007
,01:44:03,26.8,16367,21967,37244,14472,27858,20772,41863,24715,33668,28406,25193,35084,38691,31169,32577,28949,38031,27670,22655,35349,39043,11563,49077,35696,20420,21929,39213,19377,29668,18896,32452,30169,13788,29600,44339,35698,8486,42986,16053,36481,29919,9284,36963,25535,19600,5017,33300,37754,9113,23163,9529,15739,23775,31283,19446,29435,23460,14529,21522,36198,27652,29734,20848,34902,27189,6186,19979,20457,19853,21822,35462,29503,287,0,36,166,42,281,58,724,110,1476,249,2810,746,7079,1957,13325,2864,25314,7002,47938,13640,70059,14035,11137
,01:44:19,26.8,16135,21976,37113,14485,28695,20335,42966,24704,34247,27228,25639,35355,38921,31364,32936,28294,38477,28475,23087,35525,39494,11564,49396,35798,20547,22126,38543,19282,29575,19119,32401,30129,13504,29957,45021,36014,8330,42804,16357,35696,29305,9120,36411,25788,19720,5113,33779,37885,9174,23639,9678,15758,23770,30762,19836,29050,23252,14592,21282,36482,27578,29902,20801,34183,26996,6439,19861,20532,20057,21227,35518,30114,276,0,33,199,72,285,85,693,125,1480,244,2761,742,6954,1912,13247,2887,24968,6915,48583,13480,68924,13873,11136
,01:44:35,26.8,16335,21687,36691,14413,28612,20892,41969,24259,33582,28196,25442,35376,38908,31466,32656,28464,37789,28313,23175,35763,39636,11490,49451,36050,20598,22035,39780,18889,29264,19216,32599,30537,13489,29952,44991,35620,8630,42809,16257,36584,29646,9226,37846,25931,19719,5119,33634,37697,9249,23010,9521,16029,23845,31069,20174,29373,23366,14482,21289,36452,28423,29384,21162,35153,27163,6190,20439,20859,19738,21363,35258,30131,270,1,29,119,27,280,50,709,168,1509,258,2839,806,7085,1926,13454,2800,25116,7132,48933,13540,70281,14210,10879
,01:44:51,26.8,16291,21272,36816,14575,28349,20644,43064,24929,34169,28004,25480,35526,38629,31056,32962,28553,38216,28316,23483,35408,39290,11739,50135,36196,20607,21895,39629,18974,29359,19326,32827,30531,13583,30683,45088,36054,8472,43839,16201,36418,29537,9133,37159,26291,19846,5067,33192,37198,9311,22984,9808,15972,24290,31198,20099,29200,23312,14701,21333,36578,27939,29542,21251,34888,27189,6264,19829,20656,20031,21673,35986,30367,243,0,52,169,25,311,30,685,140,1518,260,2832,782,7038,1927,12925,2905,25511,6846,48626,13719,70587,13848,11085
,01:45:07,26.9,16639,21966,37307,14473,28751,20555,42492,24901,33851,28896,25645,35316,38678,31350,33166,29219,38631,28034,23207,35762,39757,11699,49774,36529,20646,22222,39551,19279,29744,19470,33335,30635,13735,30326,44880,35448,8499,42912,16257,36723,30086,9214,38399,26397,19918,5082,34089,38185,9230,23690,9736,16059,24314,31041,19938,29765,23941,14479,20978,36627,28166,29954,21409,35183,27103,6297,20228,20618,19855,21380,35956,30147,284,0,9,143,45,307,86,738,114,1456,260,2739,776,7080,1939,13210,2915,25528,7036,48787,13411,70165,13938,11117
,01:45:23,26.9,16543,22052,37325,14526,29268,20814,42716,24486,34480,28465,25782,35760,38519,31678,33348,28469,38552,28471,23424,35277,40451,11891,49564,36031,20365,21800,39693,19417,29641,19098,32663,30628,13638,30019,43898,36427,8548,43200,16109,37050,30287,9140,37361,25964,19988,5055,33922,36967,9369,23293,9530,16163,24874,31320,20071,29733,23403,14500,21540,36479,28271,29545,20882,35251,27242,6306,20065,20611,20169,21498,36007,30236,256,4,42,129,55,252,35,731,86,1469,231,2891,742,7028,1917,13084,2902,24947,7060,48230,13477,70509,13714,11189
